Date,Country,total_cases,total_deaths
2020-02-04,United Kingdom,2.0,0.0
2020-02-05,United Kingdom,3.0,0.0
2020-02-06,United Kingdom,3.0,0.0
2020-02-07,United Kingdom,4.0,0.0
2020-02-08,United Kingdom,4.0,0.0
2020-02-09,United Kingdom,4.0,0.0
2020-02-10,United Kingdom,8.0,0.0
2020-02-11,United Kingdom,9.0,0.0
2020-02-12,United Kingdom,9.0,0.0
2020-02-13,United Kingdom,10.0,0.0
2020-02-14,United Kingdom,10.0,0.0
2020-02-15,United Kingdom,10.0,0.0
2020-02-16,United Kingdom,10.0,0.0
2020-02-17,United Kingdom,10.0,0.0
2020-02-18,United Kingdom,10.0,0.0
2020-02-19,United Kingdom,10.0,0.0
2020-02-20,United Kingdom,10.0,0.0
2020-02-21,United Kingdom,10.0,0.0
2020-02-22,United Kingdom,10.0,0.0
2020-02-23,United Kingdom,11.0,0.0
2020-02-24,United Kingdom,11.0,0.0
2020-02-25,United Kingdom,11.0,0.0
2020-02-26,United Kingdom,13.0,0.0
2020-02-27,United Kingdom,18.0,0.0
2020-02-28,United Kingdom,22.0,0.0
2020-02-29,United Kingdom,30.0,0.0
2020-03-01,United Kingdom,42.0,0.0
2020-03-02,United Kingdom,47.0,0.0
2020-03-03,United Kingdom,69.0,0.0
2020-03-04,United Kingdom,109.0,0.0
2020-03-05,United Kingdom,164.0,0.0
2020-03-06,United Kingdom,220.0,0.0
2020-03-07,United Kingdom,271.0,1.0
2020-03-08,United Kingdom,352.0,2.0
2020-03-09,United Kingdom,412.0,2.0
2020-03-10,United Kingdom,469.0,3.0
2020-03-11,United Kingdom,617.0,7.0
2020-03-12,United Kingdom,876.0,7.0
2020-03-13,United Kingdom,1282.0,9.0
2020-03-14,United Kingdom,1766.0,10.0
2020-03-15,United Kingdom,2244.0,29.0
2020-03-16,United Kingdom,2605.0,43.0
2020-03-17,United Kingdom,3047.0,65.0
2020-03-18,United Kingdom,3658.0,82.0
2020-03-19,United Kingdom,4427.0,116.0
2020-03-20,United Kingdom,5426.0,162.0
2020-03-21,United Kingdom,6481.0,194.0
2020-03-22,United Kingdom,7736.0,252.0
2020-03-23,United Kingdom,8934.0,288.0
2020-03-24,United Kingdom,10312.0,364.0
2020-03-25,United Kingdom,12650.0,512.0
2020-03-26,United Kingdom,15025.0,703.0
2020-03-27,United Kingdom,17717.0,884.0
2020-03-28,United Kingdom,20804.0,1172.0
2020-03-29,United Kingdom,24001.0,1464.0
2020-03-30,United Kingdom,26823.0,1676.0
2020-03-31,United Kingdom,29681.0,2050.0
2020-04-01,United Kingdom,33954.0,2453.0
2020-04-02,United Kingdom,38468.0,3125.0
2020-04-03,United Kingdom,43381.0,3782.0
2020-04-04,United Kingdom,48249.0,4518.0
2020-04-05,United Kingdom,53160.0,5274.0
2020-04-06,United Kingdom,57180.0,5873.0
2020-04-07,United Kingdom,60772.0,6440.0
2020-04-08,United Kingdom,66054.0,7545.0
2020-04-09,United Kingdom,71504.0,8575.0
2020-04-10,United Kingdom,76635.0,9691.0
2020-04-11,United Kingdom,81493.0,10813.0
2020-04-12,United Kingdom,85806.0,11656.0
2020-04-13,United Kingdom,89385.0,12313.0
2020-04-14,United Kingdom,92874.0,13037.0
2020-04-15,United Kingdom,97052.0,14113.0
2020-04-16,United Kingdom,101378.0,14993.0
2020-04-17,United Kingdom,106443.0,16029.0
2020-04-18,United Kingdom,111735.0,16942.0
2020-04-19,United Kingdom,116691.0,18047.0
2020-04-20,United Kingdom,121412.0,18479.0
2020-04-21,United Kingdom,125265.0,19049.0
2020-04-22,United Kingdom,130119.0,20273.0
2020-04-23,United Kingdom,134879.0,21120.0
2020-04-24,United Kingdom,140366.0,21802.0
2020-04-25,United Kingdom,145524.0,22812.0
2020-04-26,United Kingdom,150494.0,23627.0
2020-04-27,United Kingdom,154242.0,23991.0
2020-04-28,United Kingdom,157715.0,24311.0
2020-04-29,United Kingdom,162421.0,25280.0
2020-04-30,United Kingdom,167150.0,26049.0
2020-05-01,United Kingdom,172592.0,26683.0
2020-05-02,United Kingdom,177558.0,27381.0
2020-05-03,United Kingdom,182295.0,27965.0
2020-05-04,United Kingdom,185524.0,28218.0
2020-05-05,United Kingdom,188506.0,28490.0
2020-05-06,United Kingdom,191895.0,29216.0
2020-05-07,United Kingdom,195577.0,29863.0
2020-05-08,United Kingdom,199404.0,30321.0
2020-05-09,United Kingdom,203171.0,30900.0
2020-05-10,United Kingdom,206234.0,31175.0
2020-05-11,United Kingdom,208391.0,31392.0
2020-05-12,United Kingdom,210720.0,31579.0
2020-05-13,United Kingdom,214306.0,32193.0
2020-05-14,United Kingdom,217708.0,32640.0
2020-05-15,United Kingdom,221015.0,32992.0
2020-05-16,United Kingdom,223643.0,33342.0
2020-05-17,United Kingdom,226169.0,33753.0
2020-05-18,United Kingdom,228248.0,33820.0
2020-05-19,United Kingdom,230086.0,33966.0
2020-05-20,United Kingdom,232675.0,34466.0
2020-05-21,United Kingdom,235727.0,34794.0
2020-05-22,United Kingdom,238445.0,35067.0
2020-05-23,United Kingdom,241019.0,35358.0
2020-05-24,United Kingdom,243081.0,35578.0
2020-05-25,United Kingdom,244608.0,35957.0
2020-05-26,United Kingdom,245972.0,36061.0
2020-05-27,United Kingdom,247596.0,36192.0
2020-05-28,United Kingdom,249268.0,36614.0
2020-05-29,United Kingdom,251103.0,36957.0
2020-05-30,United Kingdom,252863.0,37231.0
2020-05-31,United Kingdom,254390.0,37385.0
2020-06-01,United Kingdom,255515.0,37445.0
2020-06-02,United Kingdom,256594.0,37531.0
2020-06-03,United Kingdom,258035.0,37780.0
2020-06-04,United Kingdom,259519.0,38034.0
2020-06-05,United Kingdom,260875.0,38164.0
2020-06-06,United Kingdom,262118.0,38422.0
2020-06-07,United Kingdom,263238.0,38565.0
2020-06-08,United Kingdom,264039.0,38619.0
2020-06-09,United Kingdom,264760.0,38666.0
2020-06-10,United Kingdom,265859.0,38861.0
2020-06-11,United Kingdom,267017.0,39025.0
2020-06-12,United Kingdom,268216.0,39101.0
2020-06-13,United Kingdom,269233.0,39232.0
2020-06-14,United Kingdom,270285.0,39339.0
2020-06-15,United Kingdom,271175.0,39366.0
2020-06-16,United Kingdom,271997.0,39395.0
2020-06-17,United Kingdom,273040.0,39515.0
2020-06-18,United Kingdom,274142.0,39625.0
2020-06-19,United Kingdom,275155.0,39692.0
2020-06-20,United Kingdom,276182.0,39776.0
2020-06-21,United Kingdom,277168.0,39847.0
2020-06-22,United Kingdom,277855.0,39878.0
2020-06-23,United Kingdom,278494.0,39892.0
2020-06-24,United Kingdom,279390.0,39986.0
2020-06-25,United Kingdom,280276.0,40073.0
2020-06-26,United Kingdom,281054.0,40172.0
2020-06-27,United Kingdom,281775.0,40249.0
2020-06-28,United Kingdom,282446.0,40289.0
2020-06-29,United Kingdom,283095.0,40320.0
2020-06-30,United Kingdom,283541.0,40341.0
2020-07-01,United Kingdom,284271.0,40394.0
2020-07-02,United Kingdom,284888.0,40491.0
2020-07-03,United Kingdom,285539.0,40532.0
2020-07-04,United Kingdom,286141.0,40581.0
2020-07-05,United Kingdom,286720.0,40613.0
2020-07-06,United Kingdom,287121.0,40632.0
2020-07-07,United Kingdom,287676.0,40643.0
2020-07-08,United Kingdom,288380.0,40697.0
2020-07-09,United Kingdom,288977.0,40754.0
2020-07-10,United Kingdom,289670.0,40785.0
2020-07-11,United Kingdom,290385.0,40819.0
2020-07-12,United Kingdom,290950.0,40836.0
2020-07-13,United Kingdom,291392.0,40845.0
2020-07-14,United Kingdom,291753.0,40855.0
2020-07-15,United Kingdom,292479.0,40899.0
2020-07-16,United Kingdom,293164.0,40925.0
2020-07-17,United Kingdom,293936.0,40949.0
2020-07-18,United Kingdom,294640.0,40975.0
2020-07-19,United Kingdom,295209.0,40984.0
2020-07-20,United Kingdom,295702.0,40995.0
2020-07-21,United Kingdom,296115.0,41005.0
2020-07-22,United Kingdom,296908.0,41030.0
2020-07-23,United Kingdom,297659.0,41047.0
2020-07-24,United Kingdom,298432.0,41056.0
2020-07-25,United Kingdom,299163.0,41088.0
2020-07-26,United Kingdom,299830.0,41103.0
2020-07-27,United Kingdom,300251.0,41111.0
2020-07-28,United Kingdom,300622.0,41114.0
2020-07-29,United Kingdom,300692.0,41135.0
2020-07-30,United Kingdom,301455.0,41169.0
2020-07-31,United Kingdom,302301.0,41169.0
2020-08-01,United Kingdom,303181.0,41189.0
2020-08-02,United Kingdom,303952.0,41202.0
2020-08-03,United Kingdom,304695.0,41207.0
2020-08-04,United Kingdom,305623.0,41208.0
2020-08-05,United Kingdom,306293.0,41226.0
2020-08-06,United Kingdom,307184.0,41240.0
2020-08-07,United Kingdom,308134.0,41258.0
2020-08-08,United Kingdom,309005.0,41270.0
2020-08-09,United Kingdom,309763.0,41273.0
2020-08-10,United Kingdom,310825.0,41278.0
2020-08-11,United Kingdom,311641.0,41296.0
2020-08-12,United Kingdom,312789.0,41309.0
2020-08-13,United Kingdom,313798.0,41329.0
2020-08-14,United Kingdom,314927.0,41347.0
2020-08-15,United Kingdom,316367.0,41358.0
2020-08-16,United Kingdom,317444.0,41361.0
2020-08-17,United Kingdom,318484.0,41366.0
2020-08-18,United Kingdom,319197.0,41369.0
2020-08-19,United Kingdom,320286.0,41381.0
2020-08-20,United Kingdom,321098.0,41397.0
2020-08-21,United Kingdom,322280.0,41403.0
2020-08-22,United Kingdom,323313.0,41405.0
2020-08-23,United Kingdom,324601.0,41423.0
2020-08-24,United Kingdom,325642.0,41429.0
2020-08-25,United Kingdom,326614.0,41433.0
2020-08-26,United Kingdom,327798.0,41449.0
2020-08-27,United Kingdom,328846.0,41465.0
2020-08-28,United Kingdom,330368.0,41477.0
2020-08-29,United Kingdom,331644.0,41486.0
2020-08-30,United Kingdom,332752.0,41498.0
2020-08-31,United Kingdom,334467.0,41499.0
2020-09-01,United Kingdom,335873.0,41501.0
2020-09-02,United Kingdom,337168.0,41504.0
2020-09-03,United Kingdom,338676.0,41514.0
2020-09-04,United Kingdom,340411.0,41527.0
2020-09-05,United Kingdom,342351.0,41537.0
2020-09-06,United Kingdom,344164.0,41549.0
2020-09-07,United Kingdom,347152.0,41551.0
2020-09-08,United Kingdom,350100.0,41554.0
2020-09-09,United Kingdom,352560.0,41586.0
2020-09-10,United Kingdom,355219.0,41594.0
2020-09-11,United Kingdom,358138.0,41608.0
2020-09-12,United Kingdom,361677.0,41614.0
2020-09-13,United Kingdom,365174.0,41623.0
2020-09-14,United Kingdom,368504.0,41628.0
2020-09-15,United Kingdom,371125.0,41637.0
2019-12-31,United States,0.0,0.0
2020-01-01,United States,0.0,0.0
2020-01-02,United States,0.0,0.0
2020-01-03,United States,0.0,0.0
2020-01-04,United States,0.0,0.0
2020-01-05,United States,0.0,0.0
2020-01-06,United States,0.0,0.0
2020-01-07,United States,0.0,0.0
2020-01-08,United States,0.0,0.0
2020-01-09,United States,0.0,0.0
2020-01-10,United States,0.0,0.0
2020-01-11,United States,0.0,0.0
2020-01-12,United States,0.0,0.0
2020-01-13,United States,0.0,0.0
2020-01-14,United States,0.0,0.0
2020-01-15,United States,0.0,0.0
2020-01-16,United States,0.0,0.0
2020-01-17,United States,0.0,0.0
2020-01-18,United States,0.0,0.0
2020-01-19,United States,0.0,0.0
2020-01-20,United States,0.0,0.0
2020-01-21,United States,1.0,0.0
2020-01-22,United States,1.0,0.0
2020-01-23,United States,1.0,0.0
2020-01-24,United States,1.0,0.0
2020-01-25,United States,2.0,0.0
2020-01-26,United States,2.0,0.0
2020-01-27,United States,5.0,0.0
2020-01-28,United States,5.0,0.0
2020-01-29,United States,5.0,0.0
2020-01-30,United States,5.0,0.0
2020-01-31,United States,6.0,0.0
2020-02-01,United States,7.0,0.0
2020-02-02,United States,8.0,0.0
2020-02-03,United States,11.0,0.0
2020-02-04,United States,11.0,0.0
2020-02-05,United States,11.0,0.0
2020-02-06,United States,12.0,0.0
2020-02-07,United States,12.0,0.0
2020-02-08,United States,12.0,0.0
2020-02-09,United States,12.0,0.0
2020-02-10,United States,12.0,0.0
2020-02-11,United States,13.0,0.0
2020-02-12,United States,13.0,0.0
2020-02-13,United States,14.0,0.0
2020-02-14,United States,15.0,0.0
2020-02-15,United States,15.0,0.0
2020-02-16,United States,15.0,0.0
2020-02-17,United States,15.0,0.0
2020-02-18,United States,15.0,0.0
2020-02-19,United States,15.0,0.0
2020-02-20,United States,15.0,0.0
2020-02-21,United States,16.0,0.0
2020-02-22,United States,35.0,0.0
2020-02-23,United States,35.0,0.0
2020-02-24,United States,35.0,0.0
2020-02-25,United States,53.0,0.0
2020-02-26,United States,53.0,0.0
2020-02-27,United States,59.0,0.0
2020-02-28,United States,60.0,0.0
2020-02-29,United States,66.0,0.0
2020-03-01,United States,69.0,1.0
2020-03-02,United States,89.0,2.0
2020-03-03,United States,103.0,6.0
2020-03-04,United States,125.0,9.0
2020-03-05,United States,159.0,11.0
2020-03-06,United States,233.0,12.0
2020-03-07,United States,338.0,14.0
2020-03-08,United States,433.0,17.0
2020-03-09,United States,554.0,21.0
2020-03-10,United States,754.0,26.0
2020-03-11,United States,1025.0,28.0
2020-03-12,United States,1312.0,30.0
2020-03-13,United States,1663.0,40.0
2020-03-14,United States,2174.0,47.0
2020-03-15,United States,2951.0,57.0
2020-03-16,United States,3774.0,69.0
2020-03-17,United States,4661.0,85.0
2020-03-18,United States,6427.0,108.0
2020-03-19,United States,9415.0,150.0
2020-03-20,United States,14250.0,150.0
2020-03-21,United States,19624.0,260.0
2020-03-22,United States,26747.0,340.0
2020-03-23,United States,35206.0,471.0
2020-03-24,United States,46442.0,590.0
2020-03-25,United States,55231.0,801.0
2020-03-26,United States,69194.0,1050.0
2020-03-27,United States,85991.0,1296.0
2020-03-28,United States,104686.0,1707.0
2020-03-29,United States,124665.0,2191.0
2020-03-30,United States,143025.0,2509.0
2020-03-31,United States,164620.0,3170.0
2020-04-01,United States,189618.0,4079.0
2020-04-02,United States,216721.0,5138.0
2020-04-03,United States,245540.0,6053.0
2020-04-04,United States,277965.0,7157.0
2020-04-05,United States,312237.0,8501.0
2020-04-06,United States,337635.0,9647.0
2020-04-07,United States,368196.0,10989.0
2020-04-08,United States,398809.0,12895.0
2020-04-09,United States,432132.0,14817.0
2020-04-10,United States,466033.0,16690.0
2020-04-11,United States,501560.0,18777.0
2020-04-12,United States,529951.0,20608.0
2020-04-13,United States,557571.0,22108.0
2020-04-14,United States,582594.0,23649.0
2020-04-15,United States,609516.0,26057.0
2020-04-16,United States,639664.0,30985.0
2020-04-17,United States,671331.0,33284.0
2020-04-18,United States,702164.0,37054.0
2020-04-19,United States,735086.0,38910.0
2020-04-20,United States,759687.0,40682.0
2020-04-21,United States,787752.0,42539.0
2020-04-22,United States,825041.0,45063.0
2020-04-23,United States,842629.0,46784.0
2020-04-24,United States,869172.0,49963.0
2020-04-25,United States,890524.0,51017.0
2020-04-26,United States,939053.0,53189.0
2020-04-27,United States,965910.0,54876.0
2020-04-28,United States,988451.0,56245.0
2020-04-29,United States,1012583.0,58355.0
2020-04-30,United States,1039909.0,60966.0
2020-05-01,United States,1069826.0,63006.0
2020-05-02,United States,1103781.0,65068.0
2020-05-03,United States,1133069.0,66385.0
2020-05-04,United States,1158041.0,67682.0
2020-05-05,United States,1180634.0,68934.0
2020-05-06,United States,1204475.0,71078.0
2020-05-07,United States,1228603.0,73431.0
2020-05-08,United States,1256972.0,75670.0
2020-05-09,United States,1283929.0,77180.0
2020-05-10,United States,1309541.0,78794.0
2020-05-11,United States,1329799.0,79528.0
2020-05-12,United States,1347916.0,80684.0
2020-05-13,United States,1369964.0,82387.0
2020-05-14,United States,1390746.0,84133.0
2020-05-15,United States,1417889.0,85906.0
2020-05-16,United States,1443397.0,87568.0
2020-05-17,United States,1467884.0,88754.0
2020-05-18,United States,1486757.0,89562.0
2020-05-19,United States,1508598.0,90353.0
2020-05-20,United States,1528568.0,91921.0
2020-05-21,United States,1551853.0,93439.0
2020-05-22,United States,1577287.0,94702.0
2020-05-23,United States,1601434.0,96007.0
2020-05-24,United States,1622670.0,97087.0
2020-05-25,United States,1643238.0,97720.0
2020-05-26,United States,1662302.0,98220.0
2020-05-27,United States,1681212.0,98916.0
2020-05-28,United States,1699933.0,100442.0
2020-05-29,United States,1721750.0,101617.0
2020-05-30,United States,1747087.0,102836.0
2020-05-31,United States,1770384.0,103781.0
2020-06-01,United States,1790191.0,104383.0
2020-06-02,United States,1811277.0,105147.0
2020-06-03,United States,1831821.0,106181.0
2020-06-04,United States,1851520.0,107175.0
2020-06-05,United States,1872660.0,108211.0
2020-06-06,United States,1897838.0,109143.0
2020-06-07,United States,1920061.0,109802.0
2020-06-08,United States,1942363.0,110514.0
2020-06-09,United States,1961185.0,111007.0
2020-06-10,United States,1979850.0,112006.0
2020-06-11,United States,2000464.0,112924.0
2020-06-12,United States,2023347.0,113820.0
2020-06-13,United States,2048986.0,114669.0
2020-06-14,United States,2074526.0,115436.0
2020-06-15,United States,2094069.0,115732.0
2020-06-16,United States,2114026.0,116127.0
2020-06-17,United States,2137731.0,116963.0
2020-06-18,United States,2163290.0,117717.0
2020-06-19,United States,2191052.0,118434.0
2020-06-20,United States,2220961.0,119112.0
2020-06-21,United States,2255119.0,119719.0
2020-06-22,United States,2280912.0,119975.0
2020-06-23,United States,2312302.0,120402.0
2020-06-24,United States,2347022.0,121228.0
2020-06-25,United States,2381361.0,121979.0
2020-06-26,United States,2422310.0,124416.0
2020-06-27,United States,2467837.0,125039.0
2020-06-28,United States,2510323.0,125539.0
2020-06-29,United States,2548996.0,125804.0
2020-06-30,United States,2590552.0,126140.0
2020-07-01,United States,2634432.0,127410.0
2020-07-02,United States,2686480.0,128062.0
2020-07-03,United States,2739879.0,128740.0
2020-07-04,United States,2794321.0,129434.0
2020-07-05,United States,2839542.0,129676.0
2020-07-06,United States,2888635.0,129947.0
2020-07-07,United States,2938625.0,130306.0
2020-07-08,United States,2996098.0,131480.0
2020-07-09,United States,3055004.0,132309.0
2020-07-10,United States,3118008.0,133291.0
2020-07-11,United States,3184633.0,134097.0
2020-07-12,United States,3247684.0,134814.0
2020-07-13,United States,3304942.0,135205.0
2020-07-14,United States,3363056.0,135605.0
2020-07-15,United States,3431574.0,136466.0
2020-07-16,United States,3499291.0,137419.0
2020-07-17,United States,3576221.0,138358.0
2020-07-18,United States,3647715.0,139266.0
2020-07-19,United States,3711464.0,140119.0
2020-07-20,United States,3773260.0,140534.0
2020-07-21,United States,3830010.0,140906.0
2020-07-22,United States,3902058.0,142066.0
2020-07-23,United States,3970906.0,143190.0
2020-07-24,United States,4034102.0,144242.0
2020-07-25,United States,4112529.0,145546.0
2020-07-26,United States,4178027.0,146460.0
2020-07-27,United States,4234020.0,146935.0
2020-07-28,United States,4290263.0,148011.0
2020-07-29,United States,4351997.0,149256.0
2020-07-30,United States,4426982.0,150713.0
2020-07-31,United States,4495014.0,152070.0
2020-08-01,United States,4562037.0,153314.0
2020-08-02,United States,4620444.0,154447.0
2020-08-03,United States,4667955.0,154860.0
2020-08-04,United States,4713562.0,155403.0
2020-08-05,United States,4771087.0,156806.0
2020-08-06,United States,4823891.0,158256.0
2020-08-07,United States,4883646.0,160104.0
2020-08-08,United States,4941796.0,161356.0
2020-08-09,United States,4998017.0,162425.0
2020-08-10,United States,5044864.0,162938.0
2020-08-11,United States,5094394.0,163461.0
2020-08-12,United States,5141207.0,164537.0
2020-08-13,United States,5197148.0,166027.0
2020-08-14,United States,5248242.0,167110.0
2020-08-15,United States,5313080.0,168446.0
2020-08-16,United States,5361165.0,169481.0
2020-08-17,United States,5403269.0,170052.0
2020-08-18,United States,5438325.0,170497.0
2020-08-19,United States,5482416.0,171821.0
2020-08-20,United States,5529842.0,173177.0
2020-08-21,United States,5573847.0,174255.0
2020-08-22,United States,5623727.0,175406.0
2020-08-23,United States,5668105.0,176362.0
2020-08-24,United States,5702611.0,176806.0
2020-08-25,United States,5740909.0,177279.0
2020-08-26,United States,5779028.0,178486.0
2020-08-27,United States,5821876.0,179714.0
2020-08-28,United States,5867785.0,180824.0
2020-08-29,United States,5917439.0,181773.0
2020-08-30,United States,5961582.0,182779.0
2020-08-31,United States,5997163.0,183069.0
2020-09-01,United States,6031013.0,183598.0
2020-09-02,United States,6075652.0,184689.0
2020-09-03,United States,6114406.0,185744.0
2020-09-04,United States,6150655.0,186797.0
2020-09-05,United States,6201726.0,187765.0
2020-09-06,United States,6245866.0,188538.0
2020-09-07,United States,6276421.0,188941.0
2020-09-08,United States,6300671.0,189208.0
2020-09-09,United States,6327793.0,189679.0
2020-09-10,United States,6359720.0,190815.0
2020-09-11,United States,6397227.0,191789.0
2020-09-12,United States,6445288.0,193016.0
2020-09-13,United States,6486108.0,193701.0
2020-09-14,United States,6519979.0,194079.0
2020-09-15,United States,6554820.0,194530.0
